CO_CURSO,ITEM,n_total,n_valido,media,mediana,dp,concordancia_n,nao_sabe_n,nao_aplica_n,concordancia_pct,ausencia_analitica_pct
102588,QE_I50,19,13,5.3076923076923075,5.0,0.7510676161988107,13,0,0,1.0,0.3157894736842105
102944,QE_I50,7,7,5.571428571428571,6.0,0.5345224838248488,7,0,0,1.0,0.0
103381,QE_I50,31,29,5.586206896551724,6.0,0.7327658649308672,28,0,0,0.9655172413793104,0.06451612903225812
103572,QE_I50,20,19,5.315789473684211,6.0,0.8200698871944033,19,1,0,1.0,0.050000000000000044
104282,QE_I50,6,6,4.833333333333333,4.5,0.983192080250175,6,0,0,1.0,0.0
104814,QE_I50,21,17,5.352941176470588,5.0,0.6063390625908326,17,0,0,1.0,0.19047619047619047
106404,QE_I50,20,17,5.0,5.0,0.9354143466934853,16,0,0,0.9411764705882353,0.15000000000000002
107520,QE_I50,51,48,5.083333333333333,5.0,0.8952197717411697,47,0,1,0.9791666666666666,0.05882352941176472
108012,QE_I50,2,1,6.0,6.0,,1,0,0,1.0,0.5
108730,QE_I50,14,14,5.142857142857143,5.0,0.7703288865196432,14,0,0,1.0,0.0
108734,QE_I50,40,35,5.4,6.0,1.142752096012594,32,0,0,0.9142857142857143,0.125
109356,QE_I50,27,9,4.555555555555555,5.0,1.5898986690282426,6,0,0,0.6666666666666666,0.6666666666666667
109768,QE_I50,18,18,5.777777777777778,6.0,0.42779263194649875,18,0,0,1.0,0.0
109948,QE_I50,47,33,5.0,5.0,1.0307764064044154,30,1,1,0.9090909090909091,0.2978723404255319
111506,QE_I50,6,5,5.8,6.0,0.44721359549995787,5,0,0,1.0,0.16666666666666663
113030,QE_I50,18,18,5.555555555555555,6.0,0.8555852638929974,17,0,0,0.9444444444444444,0.0
113295,QE_I50,14,14,5.642857142857143,6.0,0.633323693776651,14,0,0,1.0,0.0
113490,QE_I50,51,46,5.565217391304348,6.0,0.6880624620561868,45,1,0,0.9782608695652174,0.0980392156862745
113589,QE_I50,7,7,5.714285714285714,6.0,0.48795003647426677,7,0,0,1.0,0.0
113907,QE_I50,81,66,5.303030303030303,6.0,0.8765263078187491,64,0,0,0.9696969696969697,0.18518518518518523
113953,QE_I50,30,30,5.233333333333333,5.0,0.8172001541568767,29,0,0,0.9666666666666667,0.0
114388,QE_I50,5,3,5.666666666666667,6.0,0.5773502691896258,3,0,0,1.0,0.4
114556,QE_I50,13,13,5.384615384615385,6.0,1.12089707663561,12,0,0,0.9230769230769231,0.0
114853,QE_I50,135,87,5.206896551724138,6.0,0.9899251913770325,80,4,0,0.9195402298850575,0.3555555555555555
115086,QE_I50,11,9,5.777777777777778,6.0,0.4409585518440985,9,0,0,1.0,0.18181818181818177
116144,QE_I50,13,13,5.6923076923076925,6.0,0.48038446141526153,13,0,0,1.0,0.0
116730,QE_I50,5,5,5.4,5.0,0.5477225575051661,5,0,0,1.0,0.0
116820,QE_I50,3,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.0
116856,QE_I50,11,10,4.8,5.0,1.0327955589886444,9,0,0,0.9,0.09090909090909094
116882,QE_I50,16,16,5.125,5.0,0.9574271077563384,15,0,0,0.9375,0.0
117196,QE_I50,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
118100,QE_I50,58,58,5.448275862068965,6.0,0.9209532398191856,55,0,0,0.9482758620689655,0.0
118564,QE_I50,4,4,5.5,6.0,1.0,4,0,0,1.0,0.0
120389,QE_I50,13,11,4.909090909090909,5.0,1.300349603340998,10,0,0,0.9090909090909091,0.15384615384615385
120767,QE_I50,2,2,5.0,5.0,0.0,2,0,0,1.0,0.0
121013,QE_I50,26,23,5.565217391304348,6.0,0.6623708763718502,23,0,0,1.0,0.11538461538461542
121792,QE_I50,6,6,5.333333333333333,5.5,0.816496580927726,6,0,0,1.0,0.0
122122,QE_I50,29,27,5.407407407407407,6.0,0.8439494725697224,26,1,0,0.9629629629629629,0.06896551724137934
122358,QE_I50,1,0,,,,0,0,0,nan,1.0
122746,QE_I50,19,16,5.625,6.0,0.7187952884282608,16,2,0,1.0,0.1578947368421053
123356,QE_I50,31,13,5.076923076923077,5.0,1.255755978254962,11,0,0,0.8461538461538461,0.5806451612903225
123472,QE_I50,78,56,5.125,5.5,1.1291589790636214,52,0,0,0.9285714285714286,0.28205128205128205
123494,QE_I50,2,2,6.0,6.0,0.0,2,0,0,1.0,0.0
123519,QE_I50,13,13,5.6923076923076925,6.0,0.48038446141526153,13,0,0,1.0,0.0
123787,QE_I50,3,2,5.0,5.0,0.0,2,0,0,1.0,0.33333333333333337
300520,QE_I50,31,21,5.380952380952381,6.0,0.8047478161629564,21,1,0,1.0,0.32258064516129037
312333,QE_I50,43,40,4.725,5.0,1.4320059446947224,34,0,0,0.85,0.06976744186046513
1101770,QE_I50,46,43,5.348837209302325,6.0,0.9482746470308856,42,0,0,0.9767441860465116,0.06521739130434778
1102402,QE_I50,36,21,5.190476190476191,6.0,1.400680106914053,19,0,0,0.9047619047619048,0.41666666666666663
1102641,QE_I50,4,4,5.75,6.0,0.4999999999999999,4,0,0,1.0,0.0
1102795,QE_I50,10,9,5.222222222222222,6.0,1.0929064207170003,8,0,0,0.8888888888888888,0.09999999999999998
1102963,QE_I50,4,4,4.0,3.5,1.4142135623730951,2,0,0,0.5,0.0
1103025,QE_I50,10,10,5.0,5.0,1.247219128924647,9,0,0,0.9,0.0
1103031,QE_I50,10,10,5.6,6.0,0.6992058987801011,10,0,0,1.0,0.0
1103032,QE_I50,4,4,6.0,6.0,0.0,4,0,0,1.0,0.0
1103185,QE_I50,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
1103461,QE_I50,15,15,5.4,6.0,0.9102589898327998,14,0,0,0.9333333333333333,0.0
1103556,QE_I50,20,14,5.428571428571429,6.0,0.9376144618769908,13,0,0,0.9285714285714286,0.30000000000000004
1103657,QE_I50,15,13,5.3076923076923075,6.0,1.1821319289469756,12,0,1,0.9230769230769231,0.1333333333333333
1103813,QE_I50,30,29,5.551724137931035,6.0,0.7361195019711586,28,0,0,0.9655172413793104,0.033333333333333326
1103910,QE_I50,24,18,5.111111111111111,5.0,0.9633818428657448,17,0,0,0.9444444444444444,0.25
1103911,QE_I50,28,28,5.464285714285714,6.0,0.6929348671835837,28,0,0,1.0,0.0
1103912,QE_I50,11,10,5.7,6.0,0.6749485577105531,10,0,0,1.0,0.09090909090909094
1103914,QE_I50,26,24,5.166666666666667,6.0,1.2394482175782786,22,1,0,0.9166666666666666,0.07692307692307687
1105218,QE_I50,25,22,4.545454545454546,5.0,1.5032432470296548,17,0,0,0.7727272727272727,0.12
1106721,QE_I50,6,6,5.333333333333333,5.5,0.8164965809277259,6,0,0,1.0,0.0
1108212,QE_I50,24,23,5.6521739130434785,6.0,0.6472807211834838,23,0,0,1.0,0.04166666666666663
1111510,QE_I50,6,5,5.8,6.0,0.44721359549995787,5,0,0,1.0,0.16666666666666663
1117203,QE_I50,10,10,5.7,6.0,0.4830458915396479,10,0,0,1.0,0.0
1122743,QE_I50,17,15,5.333333333333333,6.0,0.816496580927726,15,0,0,1.0,0.11764705882352944
1123270,QE_I50,24,22,5.2727272727272725,5.5,0.8827348295047496,21,0,0,0.9545454545454546,0.08333333333333337
1126144,QE_I50,7,7,6.0,6.0,0.0,7,0,0,1.0,0.0
1127113,QE_I50,31,25,5.2,5.0,0.9128709291752767,24,1,0,0.96,0.19354838709677424
1127676,QE_I50,10,10,5.4,6.0,1.0749676997731399,9,0,0,0.9,0.0
1128030,QE_I50,17,17,5.823529411764706,6.0,0.5285941398709243,17,0,0,1.0,0.0
1128096,QE_I50,25,25,5.76,6.0,0.5228129047119375,25,0,0,1.0,0.0
1128169,QE_I50,48,46,5.043478260869565,5.5,1.246444217927861,40,1,0,0.8695652173913043,0.04166666666666663
1128360,QE_I50,15,13,5.6923076923076925,6.0,0.48038446141526137,13,0,0,1.0,0.1333333333333333
1128375,QE_I50,8,6,5.333333333333333,6.0,1.2110601416389966,5,0,0,0.8333333333333334,0.25
1128378,QE_I50,14,11,5.454545454545454,6.0,1.2135597524338357,10,0,0,0.9090909090909091,0.2142857142857143
1128936,QE_I50,15,12,5.083333333333333,5.0,1.164500152881315,11,0,0,0.9166666666666666,0.19999999999999996
1128938,QE_I50,12,12,5.833333333333333,6.0,0.577350269189626,12,0,0,1.0,0.0
1129073,QE_I50,11,11,5.545454545454546,6.0,0.8201995322647243,11,0,0,1.0,0.0
1131697,QE_I50,29,25,4.68,5.0,1.4352700094407325,21,1,0,0.84,0.13793103448275867
1135958,QE_I50,3,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.0
1137846,QE_I50,27,21,5.142857142857143,6.0,1.1526367287968178,18,1,0,0.8571428571428571,0.2222222222222222
1139335,QE_I50,5,4,5.5,5.5,0.5773502691896258,4,0,0,1.0,0.19999999999999996
1140021,QE_I50,19,18,5.222222222222222,5.5,1.2153699778283713,17,0,0,0.9444444444444444,0.052631578947368474
1142320,QE_I50,10,10,5.2,5.0,0.7888106377466155,10,0,0,1.0,0.0
1151457,QE_I50,16,6,5.5,5.5,0.5477225575051661,6,0,0,1.0,0.625
1152312,QE_I50,4,4,5.25,5.0,0.5,4,0,0,1.0,0.0
1152591,QE_I50,9,7,4.857142857142857,6.0,1.4638501094227998,5,0,0,0.7142857142857143,0.2222222222222222
1152637,QE_I50,15,15,5.333333333333333,6.0,1.112697280528374,14,0,0,0.9333333333333333,0.0
1152880,QE_I50,26,26,4.884615384615385,5.0,1.1773503497913638,22,0,0,0.8461538461538461,0.0
1153801,QE_I50,44,33,5.212121212121212,5.0,0.9272801544562922,31,0,0,0.9393939393939394,0.25
1154825,QE_I50,22,17,5.352941176470588,6.0,0.9314757424772421,16,1,0,0.9411764705882353,0.2272727272727273
1155366,QE_I50,21,16,5.25,5.5,0.9309493362512629,15,0,0,0.9375,0.23809523809523814
1156565,QE_I50,4,4,5.75,6.0,0.4999999999999999,4,0,0,1.0,0.0
1156623,QE_I50,7,7,5.285714285714286,6.0,0.9511897312113418,7,0,0,1.0,0.0
1160182,QE_I50,13,6,4.833333333333333,5.0,1.1690451944500122,5,1,0,0.8333333333333334,0.5384615384615384
1160371,QE_I50,32,29,5.241379310344827,5.0,0.9507580589716336,28,0,0,0.9655172413793104,0.09375
1160424,QE_I50,11,5,5.2,6.0,1.3038404810405297,4,0,0,0.8,0.5454545454545454
1160481,QE_I50,5,5,5.4,6.0,1.3416407864998738,4,0,0,0.8,0.0
1160830,QE_I50,629,314,5.057324840764331,5.0,1.1869473193321525,283,8,1,0.9012738853503185,0.5007949125596185
1160979,QE_I50,24,20,5.1,5.0,0.9679060415469869,19,1,0,0.95,0.16666666666666663
1161404,QE_I50,30,28,5.178571428571429,6.0,1.0559731838826993,25,0,0,0.8928571428571429,0.06666666666666665
1166758,QE_I50,18,18,5.0,5.0,0.840168050416806,18,0,0,1.0,0.0
1168573,QE_I50,9,9,5.444444444444445,6.0,0.7264831572567789,9,0,0,1.0,0.0
1172590,QE_I50,250,111,5.2342342342342345,6.0,1.1115505546508602,102,1,2,0.918918918918919,0.556
1179877,QE_I50,35,33,5.454545454545454,6.0,0.8325754129097365,32,0,0,0.9696969696969697,0.05714285714285716
1181042,QE_I50,21,20,5.75,6.0,0.550119604220181,20,0,0,1.0,0.04761904761904767
1182640,QE_I50,20,18,4.722222222222222,5.0,1.3197840980097757,16,0,0,0.8888888888888888,0.09999999999999998
1182765,QE_I50,13,13,5.615384615384615,6.0,0.8697184926229038,12,0,0,0.9230769230769231,0.0
1184450,QE_I50,25,25,5.32,6.0,0.9882644720249071,24,0,0,0.96,0.0
1185309,QE_I50,6,4,4.0,4.0,1.632993161855452,3,0,1,0.75,0.33333333333333337
1185450,QE_I50,2,0,,,,0,0,0,nan,1.0
1188419,QE_I50,13,12,5.416666666666667,5.5,0.6685579234215215,12,0,0,1.0,0.07692307692307687
1190159,QE_I50,1332,927,5.368932038834951,6.0,0.9636062365808898,878,18,4,0.9471413160733549,0.30405405405405406
1193885,QE_I50,8,6,5.333333333333333,5.5,0.8164965809277259,6,0,0,1.0,0.25
1202856,QE_I50,59,40,5.425,6.0,0.8439072740411047,38,0,0,0.95,0.3220338983050848
1203136,QE_I50,36,26,4.923076923076923,5.0,1.262476199318686,21,1,0,0.8076923076923077,0.2777777777777778
1205924,QE_I50,24,21,5.428571428571429,6.0,0.8701395618766321,20,0,0,0.9523809523809523,0.125
1214485,QE_I50,7,7,5.142857142857143,6.0,1.0690449676496976,7,0,0,1.0,0.0
1258370,QE_I50,4,4,5.75,6.0,0.4999999999999999,4,0,0,1.0,0.0
1260434,QE_I50,11,11,5.545454545454546,6.0,0.6875516509523286,11,0,0,1.0,0.0
1264321,QE_I50,6,6,5.666666666666667,6.0,0.5163977794943221,6,0,0,1.0,0.0
1264336,QE_I50,7,6,4.166666666666667,4.5,1.4719601443879746,4,0,0,0.6666666666666666,0.1428571428571429
1266766,QE_I50,63,49,4.673469387755102,5.0,1.3289681947228964,40,1,0,0.8163265306122449,0.2222222222222222
1268237,QE_I50,3,0,,,,0,0,0,nan,1.0
1270326,QE_I50,3,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.0
1270371,QE_I50,12,12,5.166666666666667,5.5,1.1146408580454255,10,0,0,0.8333333333333334,0.0
1284904,QE_I50,6,5,5.4,5.0,0.5477225575051661,5,0,0,1.0,0.16666666666666663
1285866,QE_I50,522,367,5.1498637602179835,5.0,1.0670902845481633,336,12,8,0.9155313351498637,0.2969348659003831
1292570,QE_I50,801,566,5.261484098939929,6.0,1.0486403783516727,527,17,4,0.931095406360424,0.29338327091136085
1292767,QE_I50,11,11,5.818181818181818,6.0,0.4045199174779456,11,0,0,1.0,0.0
1292902,QE_I50,15,10,5.3,5.5,0.8232726023485646,10,1,0,1.0,0.33333333333333337
1296649,QE_I50,132,90,5.266666666666667,6.0,1.089273544125892,82,3,1,0.9111111111111111,0.31818181818181823
1298841,QE_I50,14,10,5.5,6.0,0.9718253158075499,9,0,0,0.9,0.2857142857142857
1300008,QE_I50,69,55,5.163636363636364,6.0,1.2585064099313852,49,1,0,0.8909090909090909,0.2028985507246377
1300375,QE_I50,35,26,5.076923076923077,5.0,1.0926326710501355,23,2,0,0.8846153846153846,0.2571428571428571
1304557,QE_I50,18,16,4.75,4.5,1.1254628677422756,14,0,0,0.875,0.11111111111111116
1312211,QE_I50,8,8,4.5,5.0,1.1952286093343936,7,0,0,0.875,0.0
1313067,QE_I50,31,26,5.076923076923077,5.0,0.9766504768063926,23,0,0,0.8846153846153846,0.16129032258064513
1313355,QE_I50,11,10,5.4,5.5,0.6992058987801011,10,0,0,1.0,0.09090909090909094
1313360,QE_I50,11,10,5.2,5.5,1.0327955589886446,9,0,0,0.9,0.09090909090909094
1315060,QE_I50,1388,953,5.367261280167891,6.0,0.9848956733244554,899,43,11,0.9433368310598111,0.3134005763688761
1321332,QE_I50,20,18,5.166666666666667,5.5,0.9235481451827988,18,0,0,1.0,0.09999999999999998
1321334,QE_I50,4,2,6.0,6.0,0.0,2,1,0,1.0,0.5
1321678,QE_I50,5,4,6.0,6.0,0.0,4,0,0,1.0,0.19999999999999996
1327336,QE_I50,12,11,4.7272727272727275,5.0,1.618079669911781,9,0,0,0.8181818181818182,0.08333333333333337
1327524,QE_I50,14,12,4.916666666666667,5.5,1.2401124093721456,10,0,0,0.8333333333333334,0.1428571428571429
1330050,QE_I50,132,74,5.081081081081081,5.0,1.224820442605149,67,0,1,0.9054054054054054,0.43939393939393945
1330203,QE_I50,1,0,,,,0,0,0,nan,1.0
1330366,QE_I50,2,2,4.5,4.5,0.7071067811865476,2,0,0,1.0,0.0
1330369,QE_I50,3,3,5.666666666666667,6.0,0.5773502691896258,3,0,0,1.0,0.0
1330372,QE_I50,5,3,5.333333333333333,5.0,0.5773502691896258,3,0,0,1.0,0.4
1330384,QE_I50,17,16,5.0625,5.0,0.9979144919948468,15,1,0,0.9375,0.05882352941176472
1331356,QE_I50,14,14,5.428571428571429,6.0,0.9376144618769908,13,0,0,0.9285714285714286,0.0
1332695,QE_I50,18,18,4.944444444444445,5.0,0.9983646759294876,16,0,0,0.8888888888888888,0.0
1333201,QE_I50,17,17,5.352941176470588,6.0,1.2217393579743305,15,0,0,0.8823529411764706,0.0
1338287,QE_I50,3,3,5.333333333333333,5.0,0.5773502691896257,3,0,0,1.0,0.0
1340989,QE_I50,16,16,5.4375,6.0,0.963932916061417,15,0,0,0.9375,0.0
1341230,QE_I50,12,12,4.916666666666667,5.0,0.9962049198956219,11,0,0,0.9166666666666666,0.0
1341347,QE_I50,13,13,5.384615384615385,6.0,0.869718492622904,13,0,0,1.0,0.0
1349112,QE_I50,14,12,5.75,6.0,0.45226701686664555,12,0,0,1.0,0.1428571428571429
1350689,QE_I50,7,7,5.571428571428571,6.0,0.5345224838248487,7,0,0,1.0,0.0
1366967,QE_I50,17,17,5.764705882352941,6.0,0.5622957145383871,17,0,0,1.0,0.0
1375344,QE_I50,32,26,5.461538461538462,6.0,0.8114564304148059,25,0,0,0.9615384615384616,0.1875
1379285,QE_I50,101,62,5.096774193548387,5.0,1.1694145574568335,56,2,0,0.9032258064516129,0.38613861386138615
1382647,QE_I50,10,9,5.555555555555555,6.0,1.3333333333333333,8,0,0,0.8888888888888888,0.09999999999999998
1382815,QE_I50,4,4,5.5,5.5,0.5773502691896258,4,0,0,1.0,0.0
1385337,QE_I50,2,0,,,,0,0,0,nan,1.0
1387235,QE_I50,10,8,4.875,5.0,1.1259916264596033,7,0,0,0.875,0.19999999999999996
1396228,QE_I50,18,18,5.944444444444445,6.0,0.23570226039551587,18,0,0,1.0,0.0
1399848,QE_I50,13,13,5.384615384615385,6.0,1.1208970766356101,12,0,0,0.9230769230769231,0.0
1401623,QE_I50,525,304,5.009868421052632,5.0,1.1560864830224433,268,3,1,0.881578947368421,0.42095238095238097
1405215,QE_I50,30,25,5.56,6.0,0.8205689083394117,24,0,0,0.96,0.16666666666666663
1406007,QE_I50,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1406064,QE_I50,1,0,,,,0,0,0,nan,1.0
1407205,QE_I50,1,0,,,,0,0,0,nan,1.0
1414995,QE_I50,9,8,5.5,6.0,0.9258200997725513,8,0,1,1.0,0.11111111111111116
1416142,QE_I50,10,7,5.428571428571429,6.0,1.1338934190276817,6,2,0,0.8571428571428571,0.30000000000000004
1419680,QE_I50,15,14,6.0,6.0,0.0,14,0,0,1.0,0.06666666666666665
1419827,QE_I50,10,8,4.875,5.5,1.7268882005337975,7,0,0,0.875,0.19999999999999996
1420449,QE_I50,4,4,5.25,5.5,0.9574271077563381,4,0,0,1.0,0.0
1420637,QE_I50,20,16,5.5,6.0,0.7302967433402215,16,0,0,1.0,0.19999999999999996
1439555,QE_I50,35,29,5.482758620689655,6.0,0.8709883407113854,27,1,0,0.9310344827586207,0.17142857142857137
1441230,QE_I50,13,12,5.25,6.0,1.5447859516333116,10,0,0,0.8333333333333334,0.07692307692307687
1442119,QE_I50,24,23,5.260869565217392,5.0,0.8100163468803817,23,0,0,1.0,0.04166666666666663
1442126,QE_I50,4,3,6.0,6.0,0.0,3,0,0,1.0,0.25
1442906,QE_I50,22,22,5.681818181818182,6.0,0.47673129462279623,22,0,0,1.0,0.0
1442928,QE_I50,6,5,4.2,5.0,2.16794833886788,3,0,0,0.6,0.16666666666666663
1445889,QE_I50,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1451120,QE_I50,62,53,5.584905660377358,6.0,0.949371497849437,50,0,0,0.9433962264150944,0.14516129032258063
1452609,QE_I50,7,7,6.0,6.0,0.0,7,0,0,1.0,0.0
1453816,QE_I50,9,9,5.444444444444445,6.0,0.7264831572567789,9,0,0,1.0,0.0
1454028,QE_I50,1,0,,,,0,0,0,nan,1.0
1454137,QE_I50,5,1,5.0,5.0,,1,0,0,1.0,0.8
1457027,QE_I50,10,10,5.4,5.5,0.699205898780101,10,0,0,1.0,0.0
1457037,QE_I50,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1457167,QE_I50,22,22,5.318181818181818,6.0,0.9454836825347088,21,0,0,0.9545454545454546,0.0
1457267,QE_I50,4,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.25
1458143,QE_I50,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1458481,QE_I50,4,4,5.0,6.0,2.0,3,0,0,0.75,0.0
1458668,QE_I50,11,9,5.0,5.0,1.3228756555322954,8,0,0,0.8888888888888888,0.18181818181818177
1465529,QE_I50,9,8,5.625,6.0,0.5175491695067655,8,0,0,1.0,0.11111111111111116
1467890,QE_I50,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
1468161,QE_I50,4,4,5.75,6.0,0.4999999999999999,4,0,0,1.0,0.0
1472818,QE_I50,13,12,5.583333333333333,6.0,0.5149286505444368,12,0,0,1.0,0.07692307692307687
1473015,QE_I50,9,9,5.666666666666667,6.0,0.49999999999999994,9,0,0,1.0,0.0
1473185,QE_I50,1,0,,,,0,0,0,nan,1.0
1477654,QE_I50,32,28,5.571428571428571,6.0,0.7417981870189156,28,1,0,1.0,0.125
1483407,QE_I50,9,9,5.555555555555555,6.0,0.7264831572567788,9,0,0,1.0,0.0
1483490,QE_I50,22,12,4.25,4.0,1.3568010505999362,10,1,0,0.8333333333333334,0.4545454545454546
1483500,QE_I50,16,11,5.363636363636363,6.0,0.8090398349558905,11,0,0,1.0,0.3125
1483518,QE_I50,3,1,3.0,3.0,,0,0,0,0.0,0.6666666666666667
1485453,QE_I50,3,0,,,,0,0,0,nan,1.0
1486952,QE_I50,14,14,5.928571428571429,6.0,0.26726124191242445,14,0,0,1.0,0.0
1487060,QE_I50,18,9,5.333333333333333,6.0,1.1180339887498947,8,2,0,0.8888888888888888,0.5
1487353,QE_I50,7,5,4.6,5.0,1.51657508881031,3,0,0,0.6,0.2857142857142857
1488240,QE_I50,7,6,5.833333333333333,6.0,0.408248290463863,6,0,0,1.0,0.1428571428571429
1488974,QE_I50,18,13,5.230769230769231,6.0,1.0127393670836666,12,1,0,0.9230769230769231,0.2777777777777778
1497052,QE_I50,3,1,6.0,6.0,,1,1,0,1.0,0.6666666666666667
1499549,QE_I50,8,7,5.857142857142857,6.0,0.37796447300922725,7,0,0,1.0,0.125
1506116,QE_I50,15,13,5.615384615384615,6.0,0.6504436355879908,13,1,0,1.0,0.1333333333333333
1509485,QE_I50,3,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.0
1514192,QE_I50,1,0,,,,0,0,0,nan,1.0
1515609,QE_I50,19,19,5.684210526315789,6.0,0.671038298207203,19,0,0,1.0,0.0
1515616,QE_I50,18,17,5.411764705882353,6.0,0.7952062255644576,16,0,0,0.9411764705882353,0.05555555555555558
1515618,QE_I50,9,9,5.555555555555555,6.0,0.5270462766947299,9,0,0,1.0,0.0
1516669,QE_I50,1,0,,,,0,0,0,nan,1.0
1517196,QE_I50,8,6,5.5,6.0,0.8366600265340756,6,0,0,1.0,0.25
1517293,QE_I50,59,39,5.076923076923077,6.0,1.493575987611354,34,3,0,0.8717948717948718,0.3389830508474576
1518083,QE_I50,5,5,6.0,6.0,0.0,5,0,0,1.0,0.0
1519071,QE_I50,4,4,5.25,5.5,0.9574271077563381,4,0,0,1.0,0.0
1520538,QE_I50,1,0,,,,0,0,0,nan,1.0
1522008,QE_I50,30,11,4.909090909090909,5.0,1.2210278829367864,9,1,0,0.8181818181818182,0.6333333333333333
1525884,QE_I50,8,7,5.714285714285714,6.0,0.48795003647426655,7,0,0,1.0,0.125
1525963,QE_I50,1,0,,,,0,0,0,nan,1.0
1527381,QE_I50,8,8,6.0,6.0,0.0,8,0,0,1.0,0.0
1536334,QE_I50,146,111,5.324324324324325,6.0,1.0967900450625923,102,4,0,0.918918918918919,0.23972602739726023
1541484,QE_I50,21,12,5.416666666666667,6.0,0.7929614610987591,12,0,0,1.0,0.4285714285714286
1543037,QE_I50,2,1,6.0,6.0,,1,0,0,1.0,0.5
1546260,QE_I50,2,2,5.0,5.0,1.4142135623730951,2,0,0,1.0,0.0
1546969,QE_I50,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
1547032,QE_I50,1,0,,,,0,0,0,nan,1.0
1547054,QE_I50,1,0,,,,0,0,0,nan,1.0
1550087,QE_I50,365,275,5.2727272727272725,6.0,1.0883347195806654,256,4,2,0.9309090909090909,0.2465753424657534
1550199,QE_I50,4,3,5.0,5.0,1.0,3,0,0,1.0,0.25
1550498,QE_I50,6,5,5.8,6.0,0.44721359549995787,5,0,0,1.0,0.16666666666666663
1550509,QE_I50,5,5,5.4,6.0,0.8944271909999159,5,0,0,1.0,0.0
1551083,QE_I50,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
1555830,QE_I50,32,24,5.291666666666667,6.0,0.9545846657358217,22,2,0,0.9166666666666666,0.25
1562928,QE_I50,8,8,6.0,6.0,0.0,8,0,0,1.0,0.0
1571245,QE_I50,6,6,5.166666666666667,5.5,0.9831920802501749,6,0,0,1.0,0.0
1572855,QE_I50,1,0,,,,0,0,0,nan,1.0
1575689,QE_I50,13,13,5.076923076923077,5.0,1.0377490433255419,11,0,0,0.8461538461538461,0.0
1576008,QE_I50,10,8,4.875,5.5,1.3562026818605375,6,0,0,0.75,0.19999999999999996
1576347,QE_I50,1,0,,,,0,0,0,nan,1.0
1576448,QE_I50,5,3,4.333333333333333,5.0,1.1547005383792517,2,0,0,0.6666666666666666,0.4
1576702,QE_I50,1,0,,,,0,0,0,nan,1.0
1577419,QE_I50,8,5,5.0,6.0,1.4142135623730951,4,0,0,0.8,0.375
1584375,QE_I50,1,0,,,,0,0,0,nan,1.0
1591417,QE_I50,5,2,5.0,5.0,1.4142135623730951,2,0,0,1.0,0.6
1591581,QE_I50,9,1,4.0,4.0,,1,0,0,1.0,0.8888888888888888
1595470,QE_I50,1,0,,,,0,0,0,nan,1.0
1595646,QE_I50,16,16,5.5625,6.0,0.51234753829798,16,0,0,1.0,0.0
1595781,QE_I50,3,3,4.0,5.0,1.7320508075688772,2,0,0,0.6666666666666666,0.0
1596704,QE_I50,3,2,5.0,5.0,1.4142135623730951,2,1,0,1.0,0.33333333333333337
1597098,QE_I50,1,0,,,,0,0,0,nan,1.0
1598572,QE_I50,5,5,5.2,6.0,1.0954451150103321,5,0,0,1.0,0.0
1598970,QE_I50,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
1599021,QE_I50,29,27,5.111111111111111,5.0,1.2506408613597129,25,2,0,0.9259259259259259,0.06896551724137934
1599390,QE_I50,1,0,,,,0,0,0,nan,1.0
1611291,QE_I50,37,35,5.3428571428571425,6.0,1.1617141782438456,32,1,0,0.9142857142857143,0.05405405405405406
1611292,QE_I50,10,10,4.8,5.5,1.6865480854231356,8,0,0,0.8,0.0
1615079,QE_I50,5,3,6.0,6.0,0.0,3,2,0,1.0,0.4
1625069,QE_I50,28,28,5.607142857142857,6.0,0.6852566815265062,28,0,0,1.0,0.0
1625081,QE_I50,13,11,5.363636363636363,6.0,1.026910636104941,10,2,0,0.9090909090909091,0.15384615384615385
1625089,QE_I50,19,19,5.684210526315789,6.0,0.47756693294091934,19,0,0,1.0,0.0
1625094,QE_I50,14,13,5.846153846153846,6.0,0.3755338080994054,13,1,0,1.0,0.0714285714285714
1634832,QE_I50,7,4,5.5,6.0,1.0,4,0,0,1.0,0.4285714285714286
1634842,QE_I50,3,3,6.0,6.0,0.0,3,0,0,1.0,0.0
1634877,QE_I50,2,0,,,,0,0,0,nan,1.0
1634891,QE_I50,11,4,5.75,6.0,0.4999999999999999,4,1,0,1.0,0.6363636363636364
