CO_CURSO,registros_microdados,presentes_validos,ausentes,eliminados,resultado_desconsiderado,reaplicacoes,discursiva_valida,discursiva_zero,taxa_presenca_microdados,nt_ger_count,nt_ger_mean,nt_ger_median,nt_ger_std,nt_ger_min,nt_ger_max,nt_ger_p10,nt_ger_p25,nt_ger_p75,nt_ger_p90,nt_ger_iqr,nt_ger_erro_padrao,nt_ger_ic95_inf,nt_ger_ic95_sup,nt_obj_count,nt_obj_mean,nt_obj_median,nt_obj_std,nt_obj_min,nt_obj_max,nt_obj_p10,nt_obj_p25,nt_obj_p75,nt_obj_p90,nt_obj_iqr,nt_obj_erro_padrao,nt_obj_ic95_inf,nt_obj_ic95_sup,nt_dis_count,nt_dis_mean,nt_dis_median,nt_dis_std,nt_dis_min,nt_dis_max,nt_dis_p10,nt_dis_p25,nt_dis_p75,nt_dis_p90,nt_dis_iqr,nt_dis_erro_padrao,nt_dis_ic95_inf,nt_dis_ic95_sup,proficiencia_count,proficiencia_mean,proficiencia_median,proficiencia_std,proficiencia_min,proficiencia_max,proficiencia_p10,proficiencia_p25,proficiencia_p75,proficiencia_p90,proficiencia_iqr,proficiencia_erro_padrao,proficiencia_ic95_inf,proficiencia_ic95_sup,qt_acertos_count,qt_acertos_mean,qt_acertos_median,qt_acertos_std,qt_acertos_min,qt_acertos_max,qt_acertos_p10,qt_acertos_p25,qt_acertos_p75,qt_acertos_p90,qt_acertos_iqr,qt_acertos_erro_padrao,qt_acertos_ic95_inf,qt_acertos_ic95_sup
1103461,15,15,0,0,0,0,13,2,1.0,15,47.28666666666666,46.44,12.253213378344398,26.64,67.02,32.416000000000004,38.45,58.04,62.64,19.589999999999996,3.163766090123585,41.08568513002444,53.487648203308886,15,46.06666666666667,45.5,10.369713225588853,29.4,61.9,34.339999999999996,37.75,54.25,59.300000000000004,16.5,2.6774484418434947,40.81886772065342,51.31446561267992,15,5.216666666666667,5.5,3.155022451055882,0.0,8.75,0.0,4.0,8.0,8.55,4.0,0.8146232939899958,3.620005010446275,6.813328322887059,15,-0.027623999999999996,-0.05206,0.46627823549587094,-0.77618,0.68389,-0.5544,-0.40317000000000003,0.34097500000000003,0.5669639999999999,0.7441450000000001,0.12039252271829921,-0.2635933445278664,0.20834534452786646,15,34.6,34.0,8.70796023352033,21,48,24.8,27.5,41.5,45.8,14.0,2.248385664257379,30.19316409805554,39.00683590194446
1103556,20,13,7,0,0,0,11,2,0.65,13,42.54461538461539,42.68,7.897717619017768,31.68,56.84,32.96,35.52,47.94,51.628,12.419999999999995,2.190432756500303,38.2513671818748,46.83786358735598,13,38.853846153846156,38.3,8.426408426747365,25.3,54.8,29.4,34.6,44.3,48.54,9.699999999999996,2.3370652038953437,34.27319835421128,43.43449395348103,13,5.730769230769231,6.5,2.726149487031301,0.0,9.25,1.050000000000001,5.75,7.25,7.45,1.5,0.7560978276977852,4.248817488481572,7.212720973056889,13,-0.3512769230769231,-0.37497,0.37911875354530217,-0.96115,0.36689,-0.77618,-0.54269,-0.10504,0.08466600000000007,0.43765,0.1051486234921217,-0.5573682251214817,-0.14518562103236457,13,28.615384615384617,28.0,6.874329804163476,18,42,21.0,25.0,33.0,36.6,8.0,1.9065960456432105,24.878456365923924,32.35231286484531
1103657,15,13,2,0,0,0,12,1,0.8666666666666667,13,49.04923076923077,49.36,12.213374132167887,29.74,66.36,34.48,37.52,60.14,61.964,22.619999999999997,3.3873805138428326,42.40996496209882,55.688496576362716,13,47.36923076923077,46.7,12.17123553132443,25.3,66.7,31.44,39.6,57.2,58.3,17.6,3.375693368764571,40.75287176645221,53.98558977200933,13,5.576923076923077,6.5,2.7317283436662843,0.0,8.75,0.9500000000000008,4.75,7.0,7.75,2.25,0.757645124132854,4.091938633622683,7.06190752022347,13,0.0315669230769231,0.00069,0.5476235560185575,-0.96115,0.90171,-0.6849759999999999,-0.32016,0.47175,0.52441,0.79191,0.1518834469905258,-0.26612463302450745,0.32925847917835366,13,35.76923076923077,35.0,10.109021104553483,18,52,22.6,29.0,44.0,45.0,15.0,2.8037379951704,30.273904298696785,41.26455723976475
1103813,30,29,1,0,0,0,28,1,0.9666666666666667,29,50.15379310344828,48.32,9.75707816839839,32.1,75.4,38.812,44.48,55.16,64.16,10.68,1.811843930100669,46.602579000450966,53.70500720644559,29,47.713793103448275,46.7,10.546621806393432,30.7,73.0,35.64,40.8,51.3,60.459999999999994,10.5,1.958458502963698,43.87521443763943,51.55237176925712,29,5.991379310344827,6.25,2.439886888680836,0.0,9.25,3.6500000000000004,4.75,8.0,8.75,3.25,0.45307562090734277,5.103351093366435,6.879407527323219,29,0.04726379310344829,0.00069,0.47474993953519357,-0.71655,1.18711,-0.497482,-0.26581,0.2102,0.6202199999999999,0.47601,0.0881588505715227,-0.1255275540167362,0.22005514022363276,29,35.93103448275862,35.0,8.831481975955429,22,57,25.8,30.0,39.0,46.8,9.0,1.6399650321295816,32.71670301978464,39.1453659457326
1103910,24,18,6,0,0,0,18,0,0.75,18,44.57888888888888,44.7,6.647881474919299,29.6,59.76,38.32,40.655,46.98,52.124,6.324999999999996,1.5669206904799549,41.507724335548176,47.65005344222959,18,40.13333333333333,40.2,7.681988100516078,28.1,57.2,30.830000000000002,34.925,44.0,49.28,9.075000000000003,1.8106619596230948,36.584435892472065,43.6822307741946,18,6.236111111111111,6.25,1.527859474939825,2.0,8.75,5.050000000000001,5.8125,6.9375,8.0,1.125,0.3601199318100228,5.5302760447634665,6.941946177458755,18,-0.29438166666666665,-0.292985,0.3454448614425446,-0.83677,0.47175,-0.711498,-0.5285625,-0.11835499999999999,0.11599500000000015,0.41020750000000006,0.08142213468402354,-0.4539690506473528,-0.1347942826859805,18,29.61111111111111,29.5,6.335139061465387,20,44,22.1,25.25,32.75,37.2,7.5,1.4932065967073187,26.684426181564767,32.537796040657454
1103911,28,25,3,0,0,0,21,4,0.8928571428571429,25,38.06,36.56,10.06801536219196,23.52,63.06,27.428,29.68,43.18,48.856,13.5,2.013603072438392,34.11333797802075,42.00666202197925,25,35.8,34.6,10.064500318777213,21.0,60.7,25.86,28.1,42.0,49.28,13.899999999999999,2.012900063755443,31.85471587503933,39.74528412496066,25,4.71,5.25,2.375745497031756,0.0,7.75,0.0,4.0,6.0,7.25,2.0,0.4751490994063512,3.778707765163552,5.641292234836448,25,-0.48890239999999996,-0.54269,0.4527790145247458,-1.15723,0.63044,-0.9360459999999999,-0.83677,-0.21187,0.11607600000000015,0.6249,0.09055580290494916,-0.6663917736937003,-0.31141302630629963,25,26.24,25.0,8.145960143940473,15,47,18.4,20.0,31.0,37.2,11.0,1.6291920287880945,23.046783623575333,29.433216376424664
1103912,11,10,1,0,0,0,9,1,0.9090909090909091,10,38.004000000000005,37.64,8.561930208129992,28.52,53.9,29.564,31.24,40.34,50.336,9.100000000000005,2.7075200625090274,32.69726067748231,43.3107393225177,10,34.38,34.55,7.095820366008898,25.3,45.5,25.3,29.724999999999998,37.1,44.419999999999995,7.3750000000000036,2.243895422399775,29.981964972096442,38.77803502790356,10,5.25,5.5,2.695160271466038,0.0,8.75,2.25,3.6875,7.125,8.075,3.4375,0.8522845117030396,3.579522357062042,6.920477642937958,10,-0.552084,-0.544055,0.3192843422127402,-0.96115,-0.05206,-0.96115,-0.7612725,-0.4303,-0.09974200000000001,0.3309725,0.10096657426209042,-0.7499784855536973,-0.35418951444630276,10,25.0,25.0,5.617433182117573,18,34,18.0,21.25,27.0,33.1,5.75,1.776388345929897,21.518278841977402,28.481721158022598
1103914,26,24,2,0,0,0,21,3,0.9230769230769231,24,43.6575,44.45,10.450330242337468,27.48,63.6,30.766000000000002,32.57,49.94,56.926,17.369999999999997,2.1331647281085395,39.47649713290726,47.838502867092735,24,41.00416666666667,39.55,9.874185895629536,25.3,60.7,28.880000000000003,35.25,45.199999999999996,54.47,9.949999999999996,2.015559755806573,37.053669545285786,44.954663788047554,24,5.427083333333333,6.5,2.5350576344818925,0.0,8.0,0.7500000000000007,4.8125,6.875,7.675,2.0625,0.5174664727522986,4.4128490467388275,6.441317619927839,24,-0.25449875,-0.32039,0.444066839850592,-0.96115,0.63044,-0.800704,-0.514605,-0.0654675,0.35120899999999994,0.44913749999999997,0.09064476411034711,-0.4321624876562803,-0.07683501234371967,24,30.416666666666668,29.0,8.155641774478768,18,47,20.6,25.5,33.75,41.7,8.25,1.6647634060333119,27.153730390841375,33.67960294249196
1105218,25,22,3,0,0,0,19,3,0.88,22,39.449999999999996,38.650000000000006,8.221756850837039,25.6,54.2,29.776,33.32,46.1,50.66400000000001,12.780000000000001,1.7528844503001044,36.01434647741179,42.8856535225882,22,39.68181818181818,38.3,7.928167767892163,26.7,53.7,30.83,33.625,46.1,50.080000000000005,12.475000000000001,1.6902910475020703,36.36884772871412,42.99478863492224,22,3.852272727272727,4.75,3.470675701767572,0.0,9.25,0.0,0.0,6.9375,7.5,6.9375,0.7399505458548573,2.4019696573972067,5.302575797148247,22,-0.31392681818181817,-0.37497,0.3562013495119802,-0.89839,0.31462,-0.710676,-0.5855825,-0.0257425,0.1527300000000001,0.55984,0.07594238288278934,-0.46277388863208524,-0.16507974773155107,22,29.272727272727273,28.0,6.518704356964389,19,41,22.1,24.25,34.5,37.900000000000006,10.25,1.3897924386152467,26.54873409304139,31.996720452413157
1106721,6,6,0,0,0,0,6,0,1.0,6,46.28333333333333,48.519999999999996,12.105221462933537,26.64,62.14,33.16,41.43,51.74,57.17,10.310000000000002,4.94193596792908,36.597138836192336,55.96952783047433,6,44.0,43.150000000000006,9.145928055697789,33.3,58.3,35.2,37.725,48.425,53.65,10.699999999999996,3.733809493444105,36.68173339284955,51.31826660715045,6,5.541666666666667,6.5,2.882779330206644,0.0,7.75,2.5,5.375,7.25,7.625,1.875,1.1768897333414226,3.234962789317479,7.8483705440158555,6,-0.11992999999999998,-0.159735,0.4116764895886089,-0.59988,0.52441,-0.51509,-0.40276500000000004,0.0794175,0.31503500000000006,0.48218250000000007,0.1680662230987139,-0.4493397972734792,0.20947979727347926,6,32.833333333333336,32.0,7.704976746666188,24,45,25.5,27.5,36.5,41.0,9.0,3.1455435848902886,26.66806790694837,38.9985987597183
1108212,24,20,4,0,0,0,17,3,0.8333333333333334,20,56.935,59.78,9.909340357248277,35.44,71.36,43.816,51.635000000000005,63.894999999999996,66.518,12.259999999999991,2.21579586509892,52.59204010440612,61.27795989559389,20,55.7,56.6,8.382940069601256,40.8,69.2,44.3,48.725,62.2,64.54,13.475000000000001,1.8744823846935226,52.0260145260007,59.373985473999305,20,6.1875,6.875,2.783734475767929,0.0,9.25,0.0,6.4375,7.8125,8.05,1.375,0.622461951912683,4.967474574251141,7.407525425748859,20,0.40595800000000004,0.4455,0.37678872332829766,-0.26581,1.01376,-0.10504,0.0925575,0.6973425,0.8028810000000002,0.604785,0.08425251985174344,0.2408230610905829,0.5710929389094171,20,42.7,43.5,7.123718721359837,30,54,33.0,36.75,48.25,50.2,11.5,1.5929119313548479,39.5778926145445,45.8221073854555
1111510,6,5,1,0,0,0,4,1,0.8333333333333334,5,51.012,49.36,8.308809782393626,43.68,65.1,44.784,46.44,50.48,59.251999999999995,4.039999999999999,3.715812697109476,43.729007113665425,58.294992886334576,5,50.64,46.7,10.140907257242812,39.6,63.1,41.48,44.3,59.5,61.660000000000004,15.200000000000003,4.535151596143175,41.75110287155938,59.52889712844062,5,5.25,6.0,3.2015621187164243,0.0,8.75,2.2,5.5,6.0,7.65,0.5,1.4317821063276353,2.443707071597835,8.056292928402165,5,0.178098,0.00069,0.45618482966885254,-0.32016,0.7377,-0.234112,-0.10504,0.5773,0.67354,0.6823400000000001,0.2040120578887434,-0.2217656334619371,0.5779616334619371,5,38.4,35.0,8.648699324175862,29,49,30.6,33.0,46.0,47.8,13.0,3.867815921162743,30.81908079452102,45.980919205478976
1117203,10,8,2,0,0,0,8,0,0.8,8,46.46,46.79,9.782222943395112,35.06,63.26,35.998,37.735,51.400000000000006,57.477999999999994,13.665000000000006,3.458538089176656,39.68126534521375,53.23873465478625,8,44.0125,45.5,9.171763734418807,30.7,57.2,33.43,36.475,49.875,53.91,13.399999999999999,3.2427081660241956,37.65679199459258,50.368208005407425,8,5.625,5.5,2.655856063225458,0.0,8.75,3.6750000000000003,5.25,6.9375,8.4,1.6875,0.9389869160810648,3.784585644481113,7.465414355518887,8,-0.11923125,-0.05206,0.41185504490354374,-0.71655,0.47175,-0.594848,-0.4583975,0.144845,0.32520499999999997,0.6032425,0.1456127475585929,-0.4046322352148421,0.16616973521484207,8,32.875,34.0,7.642690251849429,22,44,24.1,26.5,37.75,41.2,11.25,2.702099051795527,27.578885858480767,38.17111414151923
1122743,17,13,4,0,0,0,12,1,0.7647058823529411,13,51.42,56.66,12.505910602591083,23.52,71.86,36.956,46.14,58.94,59.92,12.799999999999997,3.4685155326162236,44.621709556072204,58.2182904439278,13,51.05384615384616,53.7,12.476418782688635,29.4,66.7,31.68,42.0,61.9,63.82,19.9,3.46033597347276,44.27158764583955,57.836104661852765,13,5.288461538461538,6.5,3.0291056054932732,0.0,9.25,0.5500000000000005,3.75,7.0,8.45,3.25,0.8401227368770301,3.6418209741825596,6.935102102740517,13,0.19639153846153848,0.31462,0.5608657169775749,-0.77618,0.90171,-0.6741059999999999,-0.21187,0.68389,0.7702980000000001,0.89576,0.15555616163173233,-0.10849853833665687,0.5012816152597338,13,38.84615384615385,41.0,10.423100577132775,21,52,22.8,31.0,48.0,49.6,17.0,2.8908479677054246,33.180091829451214,44.51221586285648
1123270,24,20,3,0,0,0,20,0,0.8333333333333334,20,51.24400000000001,50.95,13.33772899472928,24.56,82.54,39.564,45.644999999999996,58.135,62.996000000000016,12.490000000000002,2.9824068697684605,45.39848253525383,57.08951746474619,20,48.555,46.7,13.274212237504557,19.4,81.3,36.46,42.525,57.2,61.18000000000001,14.675000000000004,2.968204091081977,42.737319981479324,54.372680018520676,20,6.2,6.125,2.201375168293435,0.0,9.25,4.15,5.5,7.6875,8.75,2.1875,0.492242452028416,5.2352047940243045,7.164795205975696,20,0.08509649999999999,0.0005949999999999983,0.5968265274395286,-1.22557,1.56045,-0.45892499999999997,-0.1851775,0.47175,0.6520510000000003,0.6569275,0.13345446861299293,-0.17647425848146617,0.3466672584814662,20,36.7,35.0,10.809839572303899,14,63,26.5,31.5,44.0,47.400000000000006,12.5,2.4171536109538767,31.962378922530405,41.4376210774696
1126144,7,7,0,0,0,0,6,1,1.0,7,64.40285714285714,66.48,11.777025252988285,40.16,75.36,53.54,62.55,71.86,73.86,9.310000000000002,4.451297143362078,55.67831474186747,73.12739954384682,7,62.199999999999996,63.1,8.495292814258962,50.2,71.7,52.300000000000004,56.0,69.2,71.7,13.200000000000003,3.2109188716004633,55.90659901166309,68.4934009883369,7,7.321428571428571,8.0,3.3031370370776756,0.0,9.75,4.65,7.875,8.875,9.3,1.0,1.2484684494963239,4.874430410415776,9.768426732441366,7,0.6990685714285715,0.7377,0.38352578324577574,0.15796,1.12854,0.251956,0.419515,1.015125,1.12854,0.59561,0.14495912054994073,0.41494869515068766,0.9831884477064553,7,48.142857142857146,49.0,7.1046597720221945,38,56,39.8,43.0,54.0,56.0,11.0,2.685308986642225,42.879651529038384,53.40606275667591
1127113,31,23,8,0,0,0,23,0,0.7419354838709677,23,43.81217391304347,45.36,10.613942355789193,27.74,65.94,30.82,34.58,50.620000000000005,51.891999999999996,16.040000000000006,2.2131599711529515,39.474380369583685,48.14996745650326,23,40.30869565217392,42.0,11.608418302855526,23.9,64.3,23.9,31.35,49.0,51.08,17.65,2.4205225405493422,35.56447147269721,45.05291983165063,23,5.782608695652174,5.75,1.2865217992404747,3.75,9.25,4.3,5.0,6.375,7.2,1.375,0.2682583391402812,5.256822350937223,6.308395040367125,23,-0.2863508695652174,-0.21187,0.5223844626144882,-1.02514,0.7919,-1.02514,-0.68973,0.10566,0.19975200000000004,0.7953899999999999,0.10892469013457991,-0.499843262228994,-0.07285847690144076,23,29.956521739130434,31.0,9.407338822186382,17,50,17.0,22.5,37.0,38.8,14.5,1.9615657423445656,26.111852884135086,33.801190594125785
1127676,10,9,1,0,0,0,8,1,0.9,9,53.15111111111111,51.7,11.25564796496013,29.68,69.9,44.192,48.9,58.84,63.164,9.940000000000005,3.75188265498671,45.797421107337165,60.50480111488506,9,51.855555555555554,51.3,8.68851412945722,37.1,65.5,43.82,47.9,54.8,63.58,6.899999999999999,2.8961713764857397,46.179059657643506,57.5320514534676,9,5.833333333333333,6.25,2.6604745817240953,0.0,8.75,3.8000000000000003,4.75,7.5,8.75,2.75,0.8868248605746984,4.095156606606924,7.571510060059742,9,0.23336555555555558,0.2102,0.39054878914519475,-0.4303,0.84655,-0.127708,0.05325,0.36689,0.7594700000000001,0.31364,0.13018292971506493,-0.021792986685971655,0.48852409779708283,9,39.44444444444444,39.0,7.3673453684334484,27,51,32.6,36.0,42.0,49.4,6.0,2.455781789477816,34.63111213706792,44.25777675182096
1128030,17,16,1,0,0,0,15,1,0.9411764705882353,16,45.786249999999995,44.519999999999996,10.475166108468164,31.06,66.36,33.41,39.825,51.065,59.76,11.239999999999995,2.618791527117041,40.65341860685059,50.9190813931494,16,44.69375,41.95,11.713494710518006,30.7,71.7,33.3,34.6,51.3,59.55,16.699999999999996,2.9283736776295015,38.95413759184618,50.433362408153826,16,5.015625,5.625,2.4263634483179417,0.0,8.0,1.625,4.1875,6.625,7.75,2.4375,0.6065908620794854,3.8267069103242086,6.204543089675791,16,-0.08852687499999999,-0.212055,0.5269371592099479,-0.71655,1.12854,-0.59988,-0.54269,0.2102,0.5784750000000001,0.7528900000000001,0.13173428980248697,-0.34672608301287444,0.16967233301287443,16,33.4375,31.0,9.797746339507537,22,56,24.0,25.0,39.0,46.0,14.0,2.449436584876884,28.636604293641305,38.238395706358695
1128096,25,25,0,0,0,0,23,2,1.0,25,50.2792,53.84,12.471566969176997,28.52,70.94,35.824,39.22,59.52,66.152,20.300000000000004,2.4943133938353994,45.39034574808262,55.16805425191738,25,48.724,50.2,12.157140562922958,29.4,74.4,35.12,38.3,59.5,63.34,21.200000000000003,2.431428112584592,43.958400899334194,53.4895991006658,25,5.65,6.25,2.7904226083755366,0.0,9.75,1.0000000000000009,4.75,7.25,8.9,2.5,0.5580845216751074,4.55615433751679,6.743845662483211,25,0.09254720000000001,0.15796,0.5464939201897249,-0.77618,1.24659,-0.5200859999999999,-0.37497,0.5773,0.7486960000000001,0.9522700000000001,0.10929878403794498,-0.12167841671437214,0.3067728167143722,25,36.84,38.0,10.184465294424315,21,58,25.4,28.0,46.0,49.2,18.0,2.0368930588848633,32.847689604585675,40.83231039541433
1128169,48,45,3,0,0,0,42,3,0.9375,45,60.17155555555555,60.34,11.083297416209751,32.64,82.44,47.452,52.82,68.36,73.924,15.54,1.6522004291661854,56.93324271438983,63.40986839672127,45,58.57555555555556,57.2,10.985406756973617,35.9,84.3,43.1,53.7,65.5,73.32000000000001,11.799999999999997,1.6376077512719012,55.365844363062635,61.785266748048485,45,6.655555555555556,7.0,2.4910572377238056,0.0,9.75,3.5000000000000004,6.5,8.5,8.75,2.0,0.3713448879595522,5.927719575154834,7.383391535956278,45,0.5355633333333333,0.47175,0.49469353615969336,-0.48618,1.69571,-0.1583,0.31462,0.84655,1.1993700000000003,0.53193,0.07374455832552164,0.3910239990153109,0.6801026676513557,45,45.022222222222226,44.0,9.07666560945475,26,65,32.0,41.0,51.0,57.2,10.0,1.3530694207850251,42.37020615748358,47.67423828696087
1128360,15,13,2,0,0,0,13,0,0.8666666666666667,13,53.46769230769231,53.04,10.157212670352493,40.68,72.4,42.04,44.64,60.5,66.25200000000001,15.86,2.817103930672956,47.94616860357332,58.9892160118113,13,49.43076923076923,51.3,10.582484318862676,33.3,70.5,37.84,40.8,54.8,61.68000000000001,14.0,2.9350530641117683,43.67806522511016,55.1834732364283,13,6.961538461538462,7.25,1.6035317591379665,3.75,9.25,5.5,6.0,8.25,8.7,2.25,0.44473969072360847,6.089848667720189,7.833228255356734,13,0.1237846153846154,0.2102,0.47591103562212456,-0.59988,1.07078,-0.397402,-0.26581,0.36689,0.6740100000000002,0.6327,0.13199397242267225,-0.1349235705638222,0.38249280133305297,13,37.38461538461539,39.0,8.911962574151495,24,55,27.6,30.0,42.0,47.800000000000004,12.0,2.471733694316866,32.54001734375433,42.229213425476445
1128375,8,6,2,0,0,0,5,1,0.75,6,43.0,43.91,13.314130839074698,24.56,59.14,28.1,34.025,52.790000000000006,56.99,18.765000000000008,5.4354711540644445,32.34647653803369,53.65352346196631,6,42.5,38.95,11.409294456713791,30.7,58.3,32.0,34.55,51.0,56.55,16.450000000000003,4.657824957352235,33.37066308358962,51.62933691641038,6,4.5,5.125,2.850438562747845,0.0,8.0,1.25,3.0625,6.0625,7.125,3.0,1.1636866703140785,2.2191741261844062,6.780825873815594,6,-0.18671000000000001,-0.347565,0.5131968859999054,-0.71655,0.52441,-0.658215,-0.5436525,0.1951274999999999,0.44565,0.7387799999999999,0.2095117513808394,-0.5973530327064452,0.22393303270644524,6,31.666666666666668,28.5,9.563820714895625,22,45,23.0,25.0,38.75,43.5,13.75,3.9044134571590194,24.01401629063499,39.319317042698344
1128378,14,11,3,0,0,0,10,1,0.7857142857142857,11,57.196363636363635,55.8,10.733718156097886,36.4,74.36,46.64,51.68,63.85,68.9,12.170000000000002,3.2363377935638273,50.853141560978536,63.539585711748735,11,57.06363636363637,58.3,9.254649936899046,45.5,73.0,46.7,49.6,59.5,71.7,9.899999999999999,2.7903819460709465,51.59448774933732,62.53278497793542,11,5.7727272727272725,6.75,3.127408163029223,0.0,8.75,0.0,5.25,8.125,8.5,2.875,0.9429490402784149,3.9245471537815795,7.620907391672965,11,0.4682081818181818,0.52441,0.41728077156318105,-0.05206,1.18711,0.00069,0.131545,0.5774250000000001,1.12854,0.44588000000000005,0.12581488650046135,0.22161100427727756,0.7148053593590861,11,43.81818181818182,45.0,7.769403861535089,34,57,35.0,37.5,46.0,56.0,8.5,2.3425634048591135,39.22675754465796,48.40960609170568
1128936,15,12,3,0,0,0,10,2,0.8,12,49.92666666666667,54.18,12.601992146506287,25.6,67.98,35.664,40.2,57.61,63.31,17.409999999999997,3.6378817790554776,42.796418379717934,57.056914953615404,12,49.699999999999996,49.6,10.396852670618427,32.0,64.3,35.45,44.0,58.599999999999994,62.74,14.599999999999994,3.0013128440532144,43.817426825655694,55.5825731743443,12,5.083333333333333,5.875,3.3308703021428157,0.0,9.25,0.0,3.75,7.25,8.600000000000001,3.5,0.9615394327889424,3.1987160450670062,6.96795062159966,12,0.13683166666666668,0.13180999999999998,0.46695647209706104,-0.65781,0.7919,-0.504251,-0.11835499999999999,0.5376325000000001,0.7216600000000001,0.6559875000000001,0.1347987224325381,-0.12737382930110797,0.40103716263444134,12,37.666666666666664,37.5,8.75248882353246,23,50,25.7,32.75,45.25,48.7,12.5,2.5266258891728284,32.71447992388792,42.61885340944541
1128938,12,12,0,0,0,0,12,0,1.0,12,61.19166666666666,60.7,13.987192735000853,36.06,82.54,46.44,52.605,69.025,79.66,16.42000000000001,4.037754745379961,53.27766736572194,69.10566596761139,12,58.625,58.9,14.901990410069997,30.7,81.3,44.3,48.725,67.375,77.95,18.65,4.301834087357568,50.19340518877917,67.05659481122083,12,7.145833333333333,7.375,1.1796490875243242,5.5,8.75,5.525,6.3125,8.0,8.675,1.6875,0.3405353591157325,6.478384029466497,7.813282637200169,12,0.5384583333333334,0.5508550000000001,0.6702926159092194,-0.71655,1.56045,-0.10504,0.09221000000000001,0.93169,1.4068000000000003,0.83948,0.19349681111550313,0.15920458354694728,0.9177120831197194,12,45.0,45.5,12.210278829367866,22,63,33.0,36.75,52.5,60.6,15.75,3.5248038845079632,38.091384386364396,51.908615613635604
1129073,11,10,1,0,0,0,10,0,0.9090909090909091,10,55.572,58.15,9.58152945341539,43.68,73.4,43.824000000000005,46.31,60.415,62.672,14.104999999999997,3.029945654078083,49.63330651800696,61.510693481993044,10,54.089999999999996,55.4,10.057330107383812,39.6,73.0,40.68,48.475,58.025,64.09,9.549999999999997,3.1804070319518676,47.85640221737434,60.323597782625654,10,6.15,6.5,2.375219288121976,0.0,8.5,4.95,5.8125,7.4375,8.05,1.625,0.7511102892829166,4.677823833005484,7.6221761669945165,10,0.333235,0.39307000000000003,0.45360933275353926,-0.32016,1.18711,-0.271245,0.0794275,0.5112450000000001,0.7826409999999999,0.4318175000000001,0.1434438659410402,0.052085022755561206,0.6143849772444387,10,41.3,42.5,8.48593607748203,29,57,29.9,36.5,44.75,49.8,8.25,2.683488608343831,36.040362327646086,46.55963767235391
1131697,29,24,5,0,0,0,20,4,0.8275862068965517,24,55.35666666666666,58.0,15.63174881497565,25.6,81.54,33.468,45.94,63.915000000000006,76.17,17.97500000000001,3.190817365337163,49.10266463060582,61.6106687027275,24,54.612500000000004,54.8,13.263100578542025,32.0,81.3,35.19,47.825,61.300000000000004,72.89999999999999,13.475000000000001,2.7073190687200275,49.30615462530875,59.91884537469126,24,5.833333333333333,6.875,3.3836777864209884,0.0,9.75,0.0,4.9375,8.3125,9.175,3.375,0.6906903358934584,4.479580274982155,7.187086391684511,24,0.35751416666666663,0.36689,0.5964033536189841,-0.65781,1.56045,-0.5159639999999999,0.052985000000000004,0.657255,1.1792879999999997,0.6042700000000001,0.12174032477093252,0.11890313011563888,0.5961252032176944,24,41.708333333333336,42.0,10.944441379140795,23,63,25.5,36.0,47.5,56.69999999999999,11.5,2.2340247415580965,37.329644839879464,46.08702182678721
1135958,3,2,1,0,0,0,2,0,0.6666666666666666,2,49.29,49.29,0.8626702730475871,48.68,49.9,48.802,48.985,49.595,49.778,0.6099999999999994,0.6099999999999993,48.0944,50.4856,2,42.55,42.55,4.171930009000632,39.6,45.5,40.19,41.075,44.025,44.91,2.9499999999999957,2.950000000000001,36.767999999999994,48.332,2,7.625,7.625,1.2374368670764582,6.75,8.5,6.925,7.1875,8.0625,8.325,0.875,0.8749999999999999,5.91,9.34,2,-0.18611,-0.18611,0.1895753280361134,-0.32016,-0.05206,-0.29335,-0.253135,-0.119085,-0.07887,0.13405,0.13405,-0.448848,0.07662800000000003,2,31.5,31.5,3.5355339059327378,29,34,29.5,30.25,32.75,33.5,2.5,2.5,26.6,36.4
1137846,27,18,6,1,0,0,18,1,0.6666666666666666,18,51.105555555555554,52.6,10.361459823461297,28.04,73.86,39.998,44.6,56.705,59.812000000000005,12.104999999999997,2.4422195013871506,46.31880533283674,55.89230577827437,18,46.97222222222222,50.75,12.546234755333876,16.3,69.2,32.650000000000006,41.099999999999994,54.8,56.36,13.700000000000003,2.9571758912849764,41.17615747530367,52.768286969140775,18,6.763888888888889,6.75,1.1927237187551214,4.75,9.25,5.35,5.9375,7.4375,8.15,1.5,0.28112767653792764,6.212878642874551,7.314899134903228,18,0.013272222222222234,0.18403000000000003,0.5648146561645693,-1.36753,1.01376,-0.630914,-0.252325,0.36689,0.43500000000000005,0.6192150000000001,0.13312809116250507,-0.24765883645628767,0.27420328090073215,18,35.5,38.5,10.182164337125739,12,54,23.5,30.25,42.0,43.3,11.75,2.399959149979146,30.796080066040872,40.20391993395913
