CO_CURSO,VARIAVEL,RESPOSTA,n,pct_total
1101770,QE_I01,B,7,0.15217391304347827
1101770,QE_I01,C,1,0.021739130434782608
1101770,QE_I01,D,1,0.021739130434782608
1101770,QE_I01,E,1,0.021739130434782608
1101770,QE_I01,,3,0.06521739130434782
1102402,QE_I01,A,19,0.5277777777777778
1102402,QE_I01,B,2,0.05555555555555555
1102402,QE_I01,,15,0.4166666666666667
1102641,QE_I01,A,3,0.75
1102641,QE_I01,B,1,0.25
1102795,QE_I01,A,6,0.6
1102795,QE_I01,B,2,0.2
1102795,QE_I01,D,1,0.1
1102795,QE_I01,,1,0.1
1102963,QE_I01,A,4,1.0
1103025,QE_I01,A,6,0.6
1103025,QE_I01,B,3,0.3
1103025,QE_I01,C,1,0.1
1103031,QE_I01,A,8,0.8
1103031,QE_I01,B,2,0.2
1103032,QE_I01,A,3,0.75
1103032,QE_I01,B,1,0.25
1103185,QE_I01,A,2,1.0
1103461,QE_I01,A,13,0.8666666666666667
1103461,QE_I01,B,2,0.13333333333333333
1103556,QE_I01,A,3,0.15
1103556,QE_I01,B,9,0.45
1103556,QE_I01,C,2,0.1
1103556,QE_I01,,6,0.3
1103657,QE_I01,A,11,0.7333333333333333
1103657,QE_I01,B,3,0.2
1103657,QE_I01,,1,0.06666666666666667
1103813,QE_I01,A,26,0.8666666666666667
1103813,QE_I01,B,3,0.1
1103813,QE_I01,,1,0.03333333333333333
1103910,QE_I01,A,16,0.6666666666666666
1103910,QE_I01,B,2,0.08333333333333333
1103910,QE_I01,,6,0.25
1103911,QE_I01,A,22,0.7857142857142857
1103911,QE_I01,B,6,0.21428571428571427
1103912,QE_I01,A,8,0.7272727272727273
1103912,QE_I01,B,1,0.09090909090909091
1103912,QE_I01,E,1,0.09090909090909091
1103912,QE_I01,,1,0.09090909090909091
1103914,QE_I01,A,20,0.7692307692307693
1103914,QE_I01,B,4,0.15384615384615385
1103914,QE_I01,C,1,0.038461538461538464
1103914,QE_I01,,1,0.038461538461538464
1105218,QE_I01,A,16,0.64
1105218,QE_I01,B,6,0.24
1105218,QE_I01,,3,0.12
1106721,QE_I01,A,5,0.8333333333333334
1106721,QE_I01,B,1,0.16666666666666666
1108212,QE_I01,A,20,0.8333333333333334
1108212,QE_I01,B,2,0.08333333333333333
1108212,QE_I01,C,1,0.041666666666666664
1108212,QE_I01,,1,0.041666666666666664
1111510,QE_I01,A,5,0.8333333333333334
1111510,QE_I01,,1,0.16666666666666666
1117203,QE_I01,A,8,0.8
1117203,QE_I01,B,2,0.2
1122743,QE_I01,A,11,0.6470588235294118
1122743,QE_I01,B,3,0.17647058823529413
1122743,QE_I01,C,1,0.058823529411764705
1122743,QE_I01,,2,0.11764705882352941
1123270,QE_I01,A,17,0.7083333333333334
1123270,QE_I01,B,4,0.16666666666666666
1123270,QE_I01,C,1,0.041666666666666664
1123270,QE_I01,,2,0.08333333333333333
1126144,QE_I01,A,7,1.0
1127113,QE_I01,A,16,0.5161290322580645
1127113,QE_I01,B,10,0.3225806451612903
1127113,QE_I01,,5,0.16129032258064516
1127676,QE_I01,A,9,0.9
1127676,QE_I01,B,1,0.1
1128030,QE_I01,A,11,0.6470588235294118
1128030,QE_I01,B,5,0.29411764705882354
1128030,QE_I01,C,1,0.058823529411764705
1128096,QE_I01,A,17,0.68
1128096,QE_I01,B,8,0.32
1128169,QE_I01,A,42,0.875
1128169,QE_I01,B,5,0.10416666666666667
1128169,QE_I01,,1,0.020833333333333332
1128360,QE_I01,A,9,0.6
1128360,QE_I01,B,3,0.2
1128360,QE_I01,C,1,0.06666666666666667
1128360,QE_I01,,2,0.13333333333333333
1128375,QE_I01,A,4,0.5
1128375,QE_I01,B,2,0.25
1128375,QE_I01,,2,0.25
1128378,QE_I01,A,10,0.7142857142857143
1128378,QE_I01,E,1,0.07142857142857142
1128378,QE_I01,,3,0.21428571428571427
1128936,QE_I01,A,9,0.6
1128936,QE_I01,B,3,0.2
1128936,QE_I01,,3,0.2
1128938,QE_I01,A,9,0.75
1128938,QE_I01,B,3,0.25
1129073,QE_I01,A,6,0.5454545454545454
1129073,QE_I01,B,3,0.2727272727272727
1129073,QE_I01,C,1,0.09090909090909091
1129073,QE_I01,D,1,0.09090909090909091
1131697,QE_I01,A,21,0.7241379310344828
1131697,QE_I01,B,4,0.13793103448275862
1131697,QE_I01,C,1,0.034482758620689655
1131697,QE_I01,,3,0.10344827586206896
1135958,QE_I01,A,3,1.0
1137846,QE_I01,A,8,0.2962962962962963
1137846,QE_I01,B,13,0.48148148148148145
1137846,QE_I01,C,1,0.037037037037037035
1137846,QE_I01,,5,0.18518518518518517
1139335,QE_I01,A,2,0.4
1139335,QE_I01,B,2,0.4
1139335,QE_I01,,1,0.2
1140021,QE_I01,A,7,0.3684210526315789
1140021,QE_I01,B,8,0.42105263157894735
1140021,QE_I01,C,3,0.15789473684210525
1140021,QE_I01,,1,0.05263157894736842
1142320,QE_I01,A,6,0.6
1142320,QE_I01,B,4,0.4
1151457,QE_I01,A,3,0.1875
1151457,QE_I01,B,2,0.125
1151457,QE_I01,C,1,0.0625
1151457,QE_I01,,10,0.625
1152312,QE_I01,A,3,0.75
1152312,QE_I01,B,1,0.25
1152591,QE_I01,A,1,0.1111111111111111
1152591,QE_I01,B,5,0.5555555555555556
1152591,QE_I01,C,1,0.1111111111111111
1152591,QE_I01,,2,0.2222222222222222
1152637,QE_I01,A,14,0.9333333333333333
1152637,QE_I01,B,1,0.06666666666666667
1152880,QE_I01,A,23,0.8846153846153846
1152880,QE_I01,B,3,0.11538461538461539
1153801,QE_I01,A,31,0.7045454545454546
1153801,QE_I01,B,2,0.045454545454545456
1153801,QE_I01,,11,0.25
1154825,QE_I01,A,10,0.45454545454545453
1154825,QE_I01,B,7,0.3181818181818182
1154825,QE_I01,E,1,0.045454545454545456
1154825,QE_I01,,4,0.18181818181818182
1155366,QE_I01,A,12,0.5714285714285714
1155366,QE_I01,B,4,0.19047619047619047
1155366,QE_I01,,5,0.23809523809523808
1156565,QE_I01,A,3,0.75
1156565,QE_I01,B,1,0.25
1156623,QE_I01,A,5,0.7142857142857143
1156623,QE_I01,B,2,0.2857142857142857
1160182,QE_I01,A,4,0.3076923076923077
1160182,QE_I01,B,3,0.23076923076923078
1160182,QE_I01,,6,0.46153846153846156
1160371,QE_I01,A,21,0.65625
1160371,QE_I01,B,8,0.25
1160371,QE_I01,,3,0.09375
1160424,QE_I01,A,4,0.36363636363636365
1160424,QE_I01,B,1,0.09090909090909091
1160424,QE_I01,,6,0.5454545454545454
1160481,QE_I01,A,5,1.0
1160830,QE_I01,A,134,0.21303656597774245
1160830,QE_I01,B,171,0.2718600953895072
1160830,QE_I01,C,14,0.022257551669316374
1160830,QE_I01,D,2,0.003179650238473768
1160830,QE_I01,E,2,0.003179650238473768
1160830,QE_I01,,306,0.4864864864864865
1160979,QE_I01,A,19,0.7916666666666666
1160979,QE_I01,B,2,0.08333333333333333
1160979,QE_I01,,3,0.125
1161404,QE_I01,A,16,0.5333333333333333
1161404,QE_I01,B,10,0.3333333333333333
1161404,QE_I01,C,2,0.06666666666666667
1161404,QE_I01,,2,0.06666666666666667
1166758,QE_I01,A,6,0.3333333333333333
1166758,QE_I01,B,12,0.6666666666666666
1168573,QE_I01,A,5,0.5555555555555556
1168573,QE_I01,B,2,0.2222222222222222
1168573,QE_I01,C,1,0.1111111111111111
1168573,QE_I01,E,1,0.1111111111111111
1172590,QE_I01,A,51,0.204
1172590,QE_I01,B,55,0.22
1172590,QE_I01,C,6,0.024
1172590,QE_I01,E,2,0.008
1172590,QE_I01,,136,0.544
1179877,QE_I01,A,28,0.8
1179877,QE_I01,B,5,0.14285714285714285
1179877,QE_I01,,2,0.05714285714285714
1181042,QE_I01,A,15,0.7142857142857143
1181042,QE_I01,B,3,0.14285714285714285
1181042,QE_I01,C,2,0.09523809523809523
1181042,QE_I01,,1,0.047619047619047616
1182640,QE_I01,A,14,0.7
1182640,QE_I01,B,3,0.15
1182640,QE_I01,C,1,0.05
1182640,QE_I01,,2,0.1
1182765,QE_I01,A,9,0.6923076923076923
1182765,QE_I01,B,2,0.15384615384615385
1182765,QE_I01,C,2,0.15384615384615385
1184450,QE_I01,A,20,0.8
1184450,QE_I01,B,5,0.2
1185309,QE_I01,A,1,0.16666666666666666
1185309,QE_I01,B,3,0.5
1185309,QE_I01,C,1,0.16666666666666666
1185309,QE_I01,,1,0.16666666666666666
1185450,QE_I01,,2,1.0
1188419,QE_I01,A,12,0.9230769230769231
1188419,QE_I01,,1,0.07692307692307693
1190159,QE_I01,A,416,0.3123123123123123
1190159,QE_I01,B,469,0.3521021021021021
1190159,QE_I01,C,42,0.03153153153153153
1190159,QE_I01,D,6,0.0045045045045045045
1190159,QE_I01,E,16,0.012012012012012012
1190159,QE_I01,,383,0.2875375375375375
1193885,QE_I01,A,2,0.25
1193885,QE_I01,B,4,0.5
1193885,QE_I01,,2,0.25
1202856,QE_I01,A,20,0.3389830508474576
1202856,QE_I01,B,19,0.3220338983050847
1202856,QE_I01,E,1,0.01694915254237288
1202856,QE_I01,,19,0.3220338983050847
1203136,QE_I01,A,16,0.4444444444444444
1203136,QE_I01,B,7,0.19444444444444445
1203136,QE_I01,C,2,0.05555555555555555
1203136,QE_I01,D,1,0.027777777777777776
1203136,QE_I01,E,1,0.027777777777777776
1203136,QE_I01,,9,0.25
1205924,QE_I01,A,8,0.3333333333333333
1205924,QE_I01,B,12,0.5
1205924,QE_I01,C,1,0.041666666666666664
1205924,QE_I01,,3,0.125
1214485,QE_I01,A,3,0.42857142857142855
1214485,QE_I01,B,3,0.42857142857142855
1214485,QE_I01,E,1,0.14285714285714285
1258370,QE_I01,A,3,0.75
1258370,QE_I01,B,1,0.25
1260434,QE_I01,A,9,0.8181818181818182
1260434,QE_I01,B,1,0.09090909090909091
1260434,QE_I01,E,1,0.09090909090909091
1264321,QE_I01,A,4,0.6666666666666666
1264321,QE_I01,B,2,0.3333333333333333
1264336,QE_I01,A,5,0.7142857142857143
1264336,QE_I01,B,1,0.14285714285714285
1264336,QE_I01,,1,0.14285714285714285
1266766,QE_I01,A,18,0.2857142857142857
1266766,QE_I01,B,28,0.4444444444444444
1266766,QE_I01,C,3,0.047619047619047616
1266766,QE_I01,E,1,0.015873015873015872
1266766,QE_I01,,13,0.20634920634920634
1268237,QE_I01,,3,1.0
1270326,QE_I01,A,2,0.6666666666666666
1270326,QE_I01,B,1,0.3333333333333333
1270371,QE_I01,A,10,0.8333333333333334
1270371,QE_I01,C,2,0.16666666666666666
1284904,QE_I01,A,4,0.6666666666666666
1284904,QE_I01,C,1,0.16666666666666666
1284904,QE_I01,,1,0.16666666666666666
1285866,QE_I01,A,156,0.2988505747126437
1285866,QE_I01,B,203,0.3888888888888889
1285866,QE_I01,C,22,0.0421455938697318
1285866,QE_I01,D,3,0.005747126436781609
1285866,QE_I01,E,3,0.005747126436781609
1285866,QE_I01,,135,0.25862068965517243
1292570,QE_I01,A,264,0.3295880149812734
1292570,QE_I01,B,277,0.34581772784019976
1292570,QE_I01,C,38,0.04744069912609238
1292570,QE_I01,D,3,0.003745318352059925
1292570,QE_I01,E,5,0.006242197253433208
1292570,QE_I01,,214,0.2671660424469413
1292767,QE_I01,A,11,1.0
1292902,QE_I01,A,4,0.26666666666666666
1292902,QE_I01,B,6,0.4
1292902,QE_I01,C,1,0.06666666666666667
1292902,QE_I01,,4,0.26666666666666666
1296649,QE_I01,A,39,0.29545454545454547
1296649,QE_I01,B,47,0.3560606060606061
1296649,QE_I01,C,6,0.045454545454545456
1296649,QE_I01,E,2,0.015151515151515152
1296649,QE_I01,,38,0.2878787878787879
1298841,QE_I01,A,2,0.14285714285714285
1298841,QE_I01,B,6,0.42857142857142855
1298841,QE_I01,C,2,0.14285714285714285
1298841,QE_I01,,4,0.2857142857142857
1300008,QE_I01,A,22,0.3188405797101449
1300008,QE_I01,B,30,0.43478260869565216
1300008,QE_I01,C,3,0.043478260869565216
1300008,QE_I01,D,1,0.014492753623188406
1300008,QE_I01,,13,0.18840579710144928
1300375,QE_I01,A,26,0.7428571428571429
1300375,QE_I01,B,2,0.05714285714285714
1300375,QE_I01,,7,0.2
1304557,QE_I01,A,12,0.6666666666666666
1304557,QE_I01,B,2,0.1111111111111111
1304557,QE_I01,E,2,0.1111111111111111
1304557,QE_I01,,2,0.1111111111111111
1312211,QE_I01,A,6,0.75
1312211,QE_I01,B,2,0.25
1313067,QE_I01,A,6,0.1935483870967742
1313067,QE_I01,B,17,0.5483870967741935
1313067,QE_I01,C,3,0.0967741935483871
1313067,QE_I01,,5,0.16129032258064516
1313355,QE_I01,A,8,0.7272727272727273
1313355,QE_I01,B,2,0.18181818181818182
1313355,QE_I01,,1,0.09090909090909091
1313360,QE_I01,A,8,0.7272727272727273
1313360,QE_I01,B,2,0.18181818181818182
1313360,QE_I01,,1,0.09090909090909091
1315060,QE_I01,A,420,0.3025936599423631
1315060,QE_I01,B,502,0.361671469740634
1315060,QE_I01,C,65,0.0468299711815562
1315060,QE_I01,D,6,0.004322766570605188
1315060,QE_I01,E,14,0.010086455331412104
1315060,QE_I01,,381,0.2744956772334294
1321332,QE_I01,A,9,0.45
1321332,QE_I01,B,7,0.35
1321332,QE_I01,C,2,0.1
1321332,QE_I01,,2,0.1
1321334,QE_I01,A,1,0.25
1321334,QE_I01,B,2,0.5
1321334,QE_I01,,1,0.25
1321678,QE_I01,A,1,0.2
1321678,QE_I01,B,3,0.6
1321678,QE_I01,,1,0.2
1327336,QE_I01,A,11,0.9166666666666666
1327336,QE_I01,,1,0.08333333333333333
1327524,QE_I01,A,9,0.6428571428571429
1327524,QE_I01,B,2,0.14285714285714285
1327524,QE_I01,C,1,0.07142857142857142
1327524,QE_I01,,2,0.14285714285714285
1330050,QE_I01,A,40,0.30303030303030304
1330050,QE_I01,B,32,0.24242424242424243
1330050,QE_I01,C,2,0.015151515151515152
1330050,QE_I01,D,1,0.007575757575757576
1330050,QE_I01,,57,0.4318181818181818
1330203,QE_I01,,1,1.0
1330366,QE_I01,A,2,1.0
1330369,QE_I01,A,3,1.0
1330372,QE_I01,A,2,0.4
1330372,QE_I01,B,1,0.2
1330372,QE_I01,,2,0.4
1330384,QE_I01,A,9,0.5294117647058824
1330384,QE_I01,B,5,0.29411764705882354
1330384,QE_I01,C,2,0.11764705882352941
1330384,QE_I01,D,1,0.058823529411764705
1331356,QE_I01,A,10,0.7142857142857143
1331356,QE_I01,B,3,0.21428571428571427
1331356,QE_I01,C,1,0.07142857142857142
1332695,QE_I01,A,14,0.7777777777777778
1332695,QE_I01,B,4,0.2222222222222222
1333201,QE_I01,A,13,0.7647058823529411
1333201,QE_I01,B,4,0.23529411764705882
1338287,QE_I01,A,2,0.6666666666666666
1338287,QE_I01,E,1,0.3333333333333333
1340989,QE_I01,A,13,0.8125
1340989,QE_I01,B,3,0.1875
1341230,QE_I01,A,12,1.0
1341347,QE_I01,A,9,0.6923076923076923
1341347,QE_I01,B,4,0.3076923076923077
1349112,QE_I01,A,11,0.7857142857142857
1349112,QE_I01,B,1,0.07142857142857142
1349112,QE_I01,,2,0.14285714285714285
1350689,QE_I01,A,7,1.0
1366967,QE_I01,A,11,0.6470588235294118
1366967,QE_I01,B,6,0.35294117647058826
1375344,QE_I01,A,6,0.1875
1375344,QE_I01,B,17,0.53125
1375344,QE_I01,C,3,0.09375
1375344,QE_I01,,6,0.1875
1379285,QE_I01,A,24,0.2376237623762376
1379285,QE_I01,B,30,0.297029702970297
1379285,QE_I01,C,8,0.07920792079207921
1379285,QE_I01,E,2,0.019801980198019802
1379285,QE_I01,,37,0.36633663366336633
1382647,QE_I01,A,6,0.6
1382647,QE_I01,B,3,0.3
1382647,QE_I01,,1,0.1
1382815,QE_I01,A,3,0.75
1382815,QE_I01,B,1,0.25
1385337,QE_I01,,2,1.0
1387235,QE_I01,A,5,0.5
1387235,QE_I01,B,2,0.2
1387235,QE_I01,C,1,0.1
1387235,QE_I01,,2,0.2
1396228,QE_I01,A,9,0.5
1396228,QE_I01,B,8,0.4444444444444444
1396228,QE_I01,E,1,0.05555555555555555
1399848,QE_I01,A,6,0.46153846153846156
1399848,QE_I01,B,7,0.5384615384615384
1401623,QE_I01,A,101,0.19238095238095237
1401623,QE_I01,B,175,0.3333333333333333
1401623,QE_I01,C,26,0.049523809523809526
1401623,QE_I01,D,3,0.005714285714285714
1401623,QE_I01,E,3,0.005714285714285714
1401623,QE_I01,,217,0.41333333333333333
1405215,QE_I01,A,12,0.4
1405215,QE_I01,B,12,0.4
1405215,QE_I01,E,1,0.03333333333333333
1405215,QE_I01,,5,0.16666666666666666
1406007,QE_I01,B,3,1.0
1406064,QE_I01,,1,1.0
1407205,QE_I01,,1,1.0
1414995,QE_I01,A,7,0.7777777777777778
1414995,QE_I01,B,2,0.2222222222222222
1416142,QE_I01,A,5,0.5
1416142,QE_I01,B,3,0.3
1416142,QE_I01,C,1,0.1
1416142,QE_I01,,1,0.1
1419680,QE_I01,A,8,0.5333333333333333
1419680,QE_I01,B,6,0.4
1419680,QE_I01,,1,0.06666666666666667
1419827,QE_I01,A,4,0.4
1419827,QE_I01,B,4,0.4
1419827,QE_I01,,2,0.2
1420449,QE_I01,A,2,0.5
1420449,QE_I01,B,2,0.5
1420637,QE_I01,A,9,0.45
1420637,QE_I01,B,5,0.25
1420637,QE_I01,C,1,0.05
1420637,QE_I01,E,1,0.05
1420637,QE_I01,,4,0.2
1439555,QE_I01,A,11,0.3142857142857143
1439555,QE_I01,B,14,0.4
1439555,QE_I01,C,4,0.11428571428571428
1439555,QE_I01,E,1,0.02857142857142857
1439555,QE_I01,,5,0.14285714285714285
1441230,QE_I01,A,6,0.46153846153846156
1441230,QE_I01,B,5,0.38461538461538464
1441230,QE_I01,C,1,0.07692307692307693
1441230,QE_I01,,1,0.07692307692307693
1442119,QE_I01,A,19,0.7916666666666666
1442119,QE_I01,B,3,0.125
1442119,QE_I01,C,1,0.041666666666666664
1442119,QE_I01,,1,0.041666666666666664
1442126,QE_I01,A,1,0.25
1442126,QE_I01,B,2,0.5
1442126,QE_I01,,1,0.25
1442906,QE_I01,A,17,0.7727272727272727
1442906,QE_I01,B,5,0.22727272727272727
1442928,QE_I01,A,3,0.5
1442928,QE_I01,B,2,0.3333333333333333
1442928,QE_I01,,1,0.16666666666666666
1445889,QE_I01,A,3,1.0
1451120,QE_I01,A,26,0.41935483870967744
1451120,QE_I01,B,21,0.3387096774193548
1451120,QE_I01,C,6,0.0967741935483871
1451120,QE_I01,,9,0.14516129032258066
1452609,QE_I01,A,4,0.5714285714285714
1452609,QE_I01,B,3,0.42857142857142855
1453816,QE_I01,A,8,0.8888888888888888
1453816,QE_I01,B,1,0.1111111111111111
1454028,QE_I01,,1,1.0
1454137,QE_I01,B,1,0.2
1454137,QE_I01,,4,0.8
1457027,QE_I01,A,7,0.7
1457027,QE_I01,B,3,0.3
1457037,QE_I01,A,1,0.3333333333333333
1457037,QE_I01,B,2,0.6666666666666666
1457167,QE_I01,A,16,0.7272727272727273
1457167,QE_I01,B,5,0.22727272727272727
1457167,QE_I01,C,1,0.045454545454545456
1457267,QE_I01,A,3,0.75
1457267,QE_I01,,1,0.25
1458143,QE_I01,A,3,1.0
1458481,QE_I01,A,2,0.5
1458481,QE_I01,B,2,0.5
1458668,QE_I01,A,5,0.45454545454545453
1458668,QE_I01,B,3,0.2727272727272727
1458668,QE_I01,E,1,0.09090909090909091
1458668,QE_I01,,2,0.18181818181818182
1465529,QE_I01,A,3,0.3333333333333333
1465529,QE_I01,B,4,0.4444444444444444
1465529,QE_I01,C,1,0.1111111111111111
1465529,QE_I01,,1,0.1111111111111111
1467890,QE_I01,A,1,0.5
1467890,QE_I01,B,1,0.5
1468161,QE_I01,A,1,0.25
1468161,QE_I01,B,3,0.75
1472818,QE_I01,A,3,0.23076923076923078
1472818,QE_I01,B,7,0.5384615384615384
1472818,QE_I01,C,1,0.07692307692307693
1472818,QE_I01,E,1,0.07692307692307693
1472818,QE_I01,,1,0.07692307692307693
1473015,QE_I01,A,5,0.5555555555555556
1473015,QE_I01,B,2,0.2222222222222222
1473015,QE_I01,C,1,0.1111111111111111
1473015,QE_I01,E,1,0.1111111111111111
1473185,QE_I01,,1,1.0
1477654,QE_I01,A,17,0.53125
1477654,QE_I01,B,8,0.25
1477654,QE_I01,D,1,0.03125
1477654,QE_I01,E,3,0.09375
1477654,QE_I01,,3,0.09375
1483407,QE_I01,A,3,0.3333333333333333
1483407,QE_I01,B,6,0.6666666666666666
1483490,QE_I01,A,8,0.36363636363636365
1483490,QE_I01,B,4,0.18181818181818182
1483490,QE_I01,C,1,0.045454545454545456
1483490,QE_I01,,9,0.4090909090909091
1483500,QE_I01,A,6,0.375
1483500,QE_I01,B,2,0.125
1483500,QE_I01,C,2,0.125
1483500,QE_I01,D,1,0.0625
1483500,QE_I01,,5,0.3125
1483518,QE_I01,A,1,0.3333333333333333
1483518,QE_I01,,2,0.6666666666666666
1485453,QE_I01,,3,1.0
1486952,QE_I01,A,11,0.7857142857142857
1486952,QE_I01,B,1,0.07142857142857142
1486952,QE_I01,C,2,0.14285714285714285
1487060,QE_I01,A,5,0.2777777777777778
1487060,QE_I01,B,6,0.3333333333333333
1487060,QE_I01,,7,0.3888888888888889
1487353,QE_I01,A,2,0.2857142857142857
1487353,QE_I01,B,2,0.2857142857142857
1487353,QE_I01,C,1,0.14285714285714285
1487353,QE_I01,,2,0.2857142857142857
1488240,QE_I01,A,4,0.5714285714285714
1488240,QE_I01,B,2,0.2857142857142857
1488240,QE_I01,,1,0.14285714285714285
1488974,QE_I01,A,6,0.3333333333333333
1488974,QE_I01,B,8,0.4444444444444444
1488974,QE_I01,,4,0.2222222222222222
1497052,QE_I01,A,1,0.3333333333333333
1497052,QE_I01,B,1,0.3333333333333333
1497052,QE_I01,,1,0.3333333333333333
1499549,QE_I01,A,2,0.25
1499549,QE_I01,B,5,0.625
1499549,QE_I01,,1,0.125
1506116,QE_I01,A,7,0.4666666666666667
1506116,QE_I01,B,6,0.4
1506116,QE_I01,E,1,0.06666666666666667
1506116,QE_I01,,1,0.06666666666666667
1509485,QE_I01,A,2,0.6666666666666666
1509485,QE_I01,C,1,0.3333333333333333
1514192,QE_I01,,1,1.0
1515609,QE_I01,A,17,0.8947368421052632
1515609,QE_I01,B,1,0.05263157894736842
1515609,QE_I01,C,1,0.05263157894736842
1515616,QE_I01,A,13,0.7222222222222222
1515616,QE_I01,B,4,0.2222222222222222
1515616,QE_I01,,1,0.05555555555555555
1515618,QE_I01,A,6,0.6666666666666666
1515618,QE_I01,B,2,0.2222222222222222
1515618,QE_I01,E,1,0.1111111111111111
1516669,QE_I01,,1,1.0
1517196,QE_I01,A,2,0.25
1517196,QE_I01,B,3,0.375
1517196,QE_I01,C,1,0.125
1517196,QE_I01,,2,0.25
1517293,QE_I01,A,17,0.288135593220339
1517293,QE_I01,B,17,0.288135593220339
1517293,QE_I01,C,8,0.13559322033898305
1517293,QE_I01,,17,0.288135593220339
1518083,QE_I01,A,3,0.6
1518083,QE_I01,B,2,0.4
1519071,QE_I01,A,3,0.75
1519071,QE_I01,B,1,0.25
1520538,QE_I01,,1,1.0
1522008,QE_I01,A,7,0.23333333333333334
1522008,QE_I01,B,4,0.13333333333333333
1522008,QE_I01,C,1,0.03333333333333333
1522008,QE_I01,,18,0.6
1525884,QE_I01,A,3,0.375
1525884,QE_I01,B,4,0.5
1525884,QE_I01,,1,0.125
1525963,QE_I01,,1,1.0
1527381,QE_I01,A,1,0.125
1527381,QE_I01,B,5,0.625
1527381,QE_I01,C,2,0.25
1536334,QE_I01,A,44,0.3013698630136986
1536334,QE_I01,B,64,0.4383561643835616
1536334,QE_I01,C,7,0.04794520547945205
1536334,QE_I01,,31,0.21232876712328766
1541484,QE_I01,A,3,0.14285714285714285
1541484,QE_I01,B,7,0.3333333333333333
1541484,QE_I01,C,1,0.047619047619047616
1541484,QE_I01,E,1,0.047619047619047616
1541484,QE_I01,,9,0.42857142857142855
1543037,QE_I01,A,1,0.5
1543037,QE_I01,,1,0.5
1546260,QE_I01,A,1,0.5
1546260,QE_I01,B,1,0.5
1546969,QE_I01,A,2,1.0
1547032,QE_I01,,1,1.0
1547054,QE_I01,,1,1.0
1550087,QE_I01,A,111,0.3041095890410959
1550087,QE_I01,B,145,0.3972602739726027
1550087,QE_I01,C,20,0.0547945205479452
1550087,QE_I01,D,3,0.00821917808219178
1550087,QE_I01,E,2,0.005479452054794521
1550087,QE_I01,,84,0.23013698630136986
1550199,QE_I01,A,2,0.5
1550199,QE_I01,B,1,0.25
1550199,QE_I01,,1,0.25
1550498,QE_I01,A,3,0.5
1550498,QE_I01,B,2,0.3333333333333333
1550498,QE_I01,,1,0.16666666666666666
1550509,QE_I01,A,4,0.8
1550509,QE_I01,B,1,0.2
1551083,QE_I01,A,1,0.5
1551083,QE_I01,B,1,0.5
1555830,QE_I01,A,10,0.3125
1555830,QE_I01,B,13,0.40625
1555830,QE_I01,C,1,0.03125
1555830,QE_I01,D,1,0.03125
1555830,QE_I01,E,1,0.03125
1555830,QE_I01,,6,0.1875
1562928,QE_I01,A,8,1.0
1571245,QE_I01,A,2,0.3333333333333333
1571245,QE_I01,B,4,0.6666666666666666
1572855,QE_I01,,1,1.0
1575689,QE_I01,A,8,0.6153846153846154
1575689,QE_I01,B,4,0.3076923076923077
1575689,QE_I01,C,1,0.07692307692307693
1576008,QE_I01,A,4,0.4
1576008,QE_I01,B,4,0.4
1576008,QE_I01,,2,0.2
1576347,QE_I01,,1,1.0
1576448,QE_I01,A,2,0.4
1576448,QE_I01,D,1,0.2
1576448,QE_I01,,2,0.4
1576702,QE_I01,,1,1.0
1577419,QE_I01,A,3,0.375
1577419,QE_I01,B,2,0.25
1577419,QE_I01,,3,0.375
1584375,QE_I01,,1,1.0
1591417,QE_I01,A,1,0.2
1591417,QE_I01,B,1,0.2
1591417,QE_I01,,3,0.6
1591581,QE_I01,B,1,0.1111111111111111
1591581,QE_I01,,8,0.8888888888888888
1595470,QE_I01,,1,1.0
1595646,QE_I01,A,10,0.625
1595646,QE_I01,B,4,0.25
1595646,QE_I01,C,1,0.0625
1595646,QE_I01,E,1,0.0625
1595781,QE_I01,A,2,0.6666666666666666
1595781,QE_I01,B,1,0.3333333333333333
1596704,QE_I01,B,3,1.0
1597098,QE_I01,,1,1.0
1598572,QE_I01,A,2,0.4
1598572,QE_I01,B,3,0.6
1598970,QE_I01,A,2,1.0
1599021,QE_I01,A,27,0.9310344827586207
1599021,QE_I01,B,2,0.06896551724137931
1599390,QE_I01,,1,1.0
1611291,QE_I01,A,29,0.7837837837837838
1611291,QE_I01,B,7,0.1891891891891892
1611291,QE_I01,,1,0.02702702702702703
1611292,QE_I01,A,6,0.6
1611292,QE_I01,B,4,0.4
1615079,QE_I01,A,3,0.6
1615079,QE_I01,B,1,0.2
1615079,QE_I01,C,1,0.2
1625069,QE_I01,A,11,0.39285714285714285
1625069,QE_I01,B,17,0.6071428571428571
1625081,QE_I01,A,6,0.46153846153846156
1625081,QE_I01,B,4,0.3076923076923077
1625081,QE_I01,C,2,0.15384615384615385
1625081,QE_I01,D,1,0.07692307692307693
1625089,QE_I01,A,6,0.3157894736842105
1625089,QE_I01,B,12,0.631578947368421
1625089,QE_I01,C,1,0.05263157894736842
1625094,QE_I01,A,8,0.5714285714285714
1625094,QE_I01,B,5,0.35714285714285715
1625094,QE_I01,C,1,0.07142857142857142
1634832,QE_I01,A,4,0.5714285714285714
1634832,QE_I01,,3,0.42857142857142855
1634842,QE_I01,A,1,0.3333333333333333
1634842,QE_I01,B,2,0.6666666666666666
1634877,QE_I01,,2,1.0
